"subject" "activity" "variable" "mean"
7 "walking" "tbodyaccmeanx" 0.275592961754386
7 "walking" "tbodyaccmeany" -0.018653665345614
7 "walking" "tbodyaccmeanz" -0.110912234947368
7 "walking" "tbodyaccstdx" -0.327243240701754
7 "walking" "tbodyaccstdy" -0.0772618561052631
7 "walking" "tbodyaccstdz" 0.159631283261403
7 "walking" "tgravityaccmeanx" 0.932566472280702
7 "walking" "tgravityaccmeany" -0.159097003684211
7 "walking" "tgravityaccmeanz" -0.160846924029807
7 "walking" "tgravityaccstdx" -0.979851271403509
7 "walking" "tgravityaccstdy" -0.969404155087719
7 "walking" "tgravityaccstdz" -0.952159770526316
7 "walking" "tbodyaccjerkmeanx" 0.0901462649192983
7 "walking" "tbodyaccjerkmeany" 0.0184322723280702
7 "walking" "tbodyaccjerkmeanz" -0.0210398551649123
7 "walking" "tbodyaccjerkstdx" -0.346026226140351
7 "walking" "tbodyaccjerkstdy" -0.0547448948245614
7 "walking" "tbodyaccjerkstdz" -0.149488514397895
7 "walking" "tbodygyromeanx" 0.00228835208526316
7 "walking" "tbodygyromeany" -0.0837113724842105
7 "walking" "tbodygyromeanz" 0.0641104602035088
7 "walking" "tbodygyrostdx" -0.503313517017544
7 "walking" "tbodygyrostdy" -0.23109830545614
7 "walking" "tbodygyrostdz" -0.396013535263158
7 "walking" "tbodygyrojerkmeanx" -0.123654199751333
7 "walking" "tbodygyrojerkmeany" -0.0447766029745614
7 "walking" "tbodygyrojerkmeanz" -0.0495713093294737
7 "walking" "tbodygyrojerkstdx" -0.21166729682807
7 "walking" "tbodygyrojerkstdy" -0.174136410738596
7 "walking" "tbodygyrojerkstdz" -0.458302971403509
7 "walking" "tbodyaccmagmean" -0.0978090439438596
7 "walking" "tbodyaccmagstd" -0.198554708385965
7 "walking" "tgravityaccmagmean" -0.0978090439438596
7 "walking" "tgravityaccmagstd" -0.198554708385965
7 "walking" "tbodyaccjerkmagmean" -0.192948900438596
7 "walking" "tbodyaccjerkmagstd" -0.027557329277193
7 "walking" "tbodygyromagmean" -0.305959351403509
7 "walking" "tbodygyromagstd" -0.19828316695614
7 "walking" "tbodygyrojerkmagmean" -0.300022779964912
7 "walking" "tbodygyrojerkmagstd" -0.0953401161070176
7 "walking" "fbodyaccmeanx" -0.343048405789474
7 "walking" "fbodyaccmeany" -0.0641564202736842
7 "walking" "fbodyaccmeanz" 0.0385832252345614
7 "walking" "fbodyaccstdx" -0.322034908070175
7 "walking" "fbodyaccstdy" -0.143721823263158
7 "walking" "fbodyaccstdz" 0.133316828089298
7 "walking" "fbodyaccjerkmeanx" -0.383715797719298
7 "walking" "fbodyaccjerkmeany" -0.123192887383684
7 "walking" "fbodyaccjerkmeanz" -0.106490372892632
7 "walking" "fbodyaccjerkstdx" -0.365314790947368
7 "walking" "fbodyaccjerkstdy" -0.0431917460807018
7 "walking" "fbodyaccjerkstdz" -0.190751539207018
7 "walking" "fbodygyromeanx" -0.318395104666667
7 "walking" "fbodygyromeany" -0.151966687436842
7 "walking" "fbodygyromeanz" -0.366733617894737
7 "walking" "fbodygyrostdx" -0.563615256666667
7 "walking" "fbodygyrostdy" -0.290859379017544
7 "walking" "fbodygyrostdz" -0.463270018245614
7 "walking" "fbodyaccmagmean" -0.151243649578947
7 "walking" "fbodyaccmagstd" -0.351706780526316
7 "walking" "fbodybodyaccjerkmagmean" -0.0384187298547368
7 "walking" "fbodybodyaccjerkmagstd" -0.022138358
7 "walking" "fbodybodygyromagmean" -0.192909765467895
7 "walking" "fbodybodygyromagstd" -0.343894914947368
7 "walking" "fbodybodygyrojerkmagmean" -0.155339855862632
7 "walking" "fbodybodygyrojerkmagstd" -0.0841663774087719
7 "walkingdownstairs" "tbodyaccmeanx" 0.28030708
7 "walkingdownstairs" "tbodyaccmeany" -0.0166332372978723
7 "walkingdownstairs" "tbodyaccmeanz" -0.096938308587234
7 "walkingdownstairs" "tbodyaccstdx" 0.0660815600978723
7 "walkingdownstairs" "tbodyaccstdy" -0.138179072734043
7 "walkingdownstairs" "tbodyaccstdz" -0.0636402447755319
7 "walkingdownstairs" "tgravityaccmeanx" 0.930623632765957
7 "walkingdownstairs" "tgravityaccmeany" -0.12987167306383
7 "walkingdownstairs" "tgravityaccmeanz" -0.154935538544681
7 "walkingdownstairs" "tgravityaccstdx" -0.964875962978723
7 "walkingdownstairs" "tgravityaccstdy" -0.952678693617021
7 "walkingdownstairs" "tgravityaccstdz" -0.92875646893617
7 "walkingdownstairs" "tbodyaccjerkmeanx" 0.0968926184638298
7 "walkingdownstairs" "tbodyaccjerkmeany" -0.0191061075170213
7 "walkingdownstairs" "tbodyaccjerkmeanz" -0.0160390392510638
7 "walkingdownstairs" "tbodyaccjerkstdx" 0.0285033927287234
7 "walkingdownstairs" "tbodyaccjerkstdy" -0.296279674759574
7 "walkingdownstairs" "tbodyaccjerkstdz" -0.347107758021277
7 "walkingdownstairs" "tbodygyromeanx" -0.105409612961702
7 "walkingdownstairs" "tbodygyromeany" -0.049717460606383
7 "walkingdownstairs" "tbodygyromeanz" 0.116894769042766
7 "walkingdownstairs" "tbodygyrostdx" -0.407744096
7 "walkingdownstairs" "tbodygyrostdy" -0.29262613606383
7 "walkingdownstairs" "tbodygyrostdz" -0.401051415531915
7 "walkingdownstairs" "tbodygyrojerkmeanx" -0.0597273512680851
7 "walkingdownstairs" "tbodygyrojerkmeany" -0.0381904275744681
7 "walkingdownstairs" "tbodygyrojerkmeanz" -0.0789469342553192
7 "walkingdownstairs" "tbodygyrojerkstdx" -0.510731018297872
7 "walkingdownstairs" "tbodygyrojerkstdy" -0.299520205208511
7 "walkingdownstairs" "tbodygyrojerkstdz" -0.425200371553192
7 "walkingdownstairs" "tbodyaccmagmean" 0.0198795285851064
7 "walkingdownstairs" "tbodyaccmagstd" 0.214544028088723
7 "walkingdownstairs" "tgravityaccmagmean" 0.0198795285851064
7 "walkingdownstairs" "tgravityaccmagstd" 0.214544028088723
7 "walkingdownstairs" "tbodyaccjerkmagmean" -0.170319619372979
7 "walkingdownstairs" "tbodyaccjerkmagstd" 0.0901836280510638
7 "walkingdownstairs" "tbodygyromagmean" -0.18874081887234
7 "walkingdownstairs" "tbodygyromagstd" -0.259751603446809
7 "walkingdownstairs" "tbodygyrojerkmagmean" -0.399229959148936
7 "walkingdownstairs" "tbodygyrojerkmagstd" -0.29477867693617
7 "walkingdownstairs" "fbodyaccmeanx" 0.0443428315319149
7 "walkingdownstairs" "fbodyaccmeany" -0.145302311446808
7 "walkingdownstairs" "fbodyaccmeanz" -0.139216222106383
7 "walkingdownstairs" "fbodyaccstdx" 0.0730110797851064
7 "walkingdownstairs" "fbodyaccstdy" -0.190187141297872
7 "walkingdownstairs" "fbodyaccstdz" -0.100121492529787
7 "walkingdownstairs" "fbodyaccjerkmeanx" -0.0305226686191489
7 "walkingdownstairs" "fbodyaccjerkmeany" -0.316236510319149
7 "walkingdownstairs" "fbodyaccjerkmeanz" -0.296494902765957
7 "walkingdownstairs" "fbodyaccjerkstdx" -0.00426289144680851
7 "walkingdownstairs" "fbodyaccjerkstdy" -0.324378560319149
7 "walkingdownstairs" "fbodyaccjerkstdz" -0.397774503468085
7 "walkingdownstairs" "fbodygyromeanx" -0.33930147
7 "walkingdownstairs" "fbodygyromeany" -0.21444307293617
7 "walkingdownstairs" "fbodygyromeanz" -0.299600267680851
7 "walkingdownstairs" "fbodygyrostdx" -0.432730974446809
7 "walkingdownstairs" "fbodygyrostdy" -0.351717743191489
7 "walkingdownstairs" "fbodygyrostdz" -0.495120053191489
7 "walkingdownstairs" "fbodyaccmagmean" 0.218911066191489
7 "walkingdownstairs" "fbodyaccmagstd" 0.0214440976893617
7 "walkingdownstairs" "fbodybodyaccjerkmagmean" 0.067389886106383
7 "walkingdownstairs" "fbodybodyaccjerkmagstd" 0.107856840302128
7 "walkingdownstairs" "fbodybodygyromagmean" -0.255045057404255
7 "walkingdownstairs" "fbodybodygyromagstd" -0.396909651702128
7 "walkingdownstairs" "fbodybodygyrojerkmagmean" -0.289096677191489
7 "walkingdownstairs" "fbodybodygyrojerkmagstd" -0.353544695678723
7 "walkingupstairs" "tbodyaccmeanx" 0.248706923078431
7 "walkingupstairs" "tbodyaccmeany" -0.0275639005607843
7 "walkingupstairs" "tbodyaccmeanz" -0.143769688803922
7 "walkingupstairs" "tbodyaccstdx" -0.29487297445098
7 "walkingupstairs" "tbodyaccstdy" -0.32616002254902
7 "walkingupstairs" "tbodyaccstdz" -0.145665025639216
7 "walkingupstairs" "tgravityaccmeanx" 0.81874656
7 "walkingupstairs" "tgravityaccmeany" -0.240950944117647
7 "walkingupstairs" "tgravityaccmeanz" -0.403599709607843
7 "walkingupstairs" "tgravityaccstdx" -0.932823053333333
7 "walkingupstairs" "tgravityaccstdy" -0.939774255490196
7 "walkingupstairs" "tgravityaccstdz" -0.881675909607843
7 "walkingupstairs" "tbodyaccjerkmeanx" 0.0724649938509804
7 "walkingupstairs" "tbodyaccjerkmeany" -0.000812387078431372
7 "walkingupstairs" "tbodyaccjerkmeanz" -7.4519666666666e-05
7 "walkingupstairs" "tbodyaccjerkstdx" -0.415153115882353
7 "walkingupstairs" "tbodyaccjerkstdy" -0.519897595686274
7 "walkingupstairs" "tbodyaccjerkstdz" -0.60780843627451
7 "walkingupstairs" "tbodygyromeanx" -0.138778108029412
7 "walkingupstairs" "tbodygyromeany" -0.00247161973
7 "walkingupstairs" "tbodygyromeanz" 0.139217071509804
7 "walkingupstairs" "tbodygyrostdx" -0.363853236862745
7 "walkingupstairs" "tbodygyrostdy" -0.572996820784314
7 "walkingupstairs" "tbodygyrostdz" -0.348980051411765
7 "walkingupstairs" "tbodygyrojerkmeanx" -0.0856640866647059
7 "walkingupstairs" "tbodygyrojerkmeany" -0.0482219105196078
7 "walkingupstairs" "tbodygyrojerkmeanz" -0.072451747827451
7 "walkingupstairs" "tbodygyrojerkstdx" -0.616812659215686
7 "walkingupstairs" "tbodygyrojerkstdy" -0.671243739607843
7 "walkingupstairs" "tbodygyrojerkstdz" -0.682184175686275
7 "walkingupstairs" "tbodyaccmagmean" -0.198074437978431
7 "walkingupstairs" "tbodyaccmagstd" -0.33474460745098
7 "walkingupstairs" "tgravityaccmagmean" -0.198074437978431
7 "walkingupstairs" "tgravityaccmagstd" -0.33474460745098
7 "walkingupstairs" "tbodyaccjerkmagmean" -0.458695232352941
7 "walkingupstairs" "tbodyaccjerkmagstd" -0.471265710980392
7 "walkingupstairs" "tbodygyromagmean" -0.239099165627451
7 "walkingupstairs" "tbodygyromagstd" -0.418144852156863
7 "walkingupstairs" "tbodygyrojerkmagmean" -0.661969771960784
7 "walkingupstairs" "tbodygyrojerkmagstd" -0.67642807254902
7 "walkingupstairs" "fbodyaccmeanx" -0.336199426470588
7 "walkingupstairs" "fbodyaccmeany" -0.381590523137255
7 "walkingupstairs" "fbodyaccmeanz" -0.317461021372549
7 "walkingupstairs" "fbodyaccstdx" -0.279870086215686
7 "walkingupstairs" "fbodyaccstdy" -0.341025552941176
7 "walkingupstairs" "fbodyaccstdz" -0.124912269443137
7 "walkingupstairs" "fbodyaccjerkmeanx" -0.454647881960784
7 "walkingupstairs" "fbodyaccjerkmeany" -0.53707567
7 "walkingupstairs" "fbodyaccjerkmeanz" -0.581764526862745
7 "walkingupstairs" "fbodyaccjerkstdx" -0.426974025686275
7 "walkingupstairs" "fbodyaccjerkstdy" -0.53419130254902
7 "walkingupstairs" "fbodyaccjerkstdz" -0.631919608823529
7 "walkingupstairs" "fbodygyromeanx" -0.383889342745098
7 "walkingupstairs" "fbodygyromeany" -0.567920266470588
7 "walkingupstairs" "fbodygyromeanz" -0.408150266666667
7 "walkingupstairs" "fbodygyrostdx" -0.368636961470588
7 "walkingupstairs" "fbodygyrostdy" -0.579964614705882
7 "walkingupstairs" "fbodygyrostdz" -0.393062890647059
7 "walkingupstairs" "fbodyaccmagmean" -0.378618761568627
7 "walkingupstairs" "fbodyaccmagstd" -0.415307106666667
7 "walkingupstairs" "fbodybodyaccjerkmagmean" -0.45478324745098
7 "walkingupstairs" "fbodybodyaccjerkmagstd" -0.497441363137255
7 "walkingupstairs" "fbodybodygyromagmean" -0.533982945882353
7 "walkingupstairs" "fbodybodygyromagstd" -0.444994481882353
7 "walkingupstairs" "fbodybodygyrojerkmagmean" -0.673327281960784
7 "walkingupstairs" "fbodybodygyrojerkmagstd" -0.704090967843137
8 "laying" "tbodyaccmeanx" 0.261254282907407
8 "laying" "tbodyaccmeany" -0.0212281733881481
8 "laying" "tbodyaccmeanz" -0.102245365611111
8 "laying" "tbodyaccstdx" -0.94304121537037
8 "laying" "tbodyaccstdy" -0.93489116
8 "laying" "tbodyaccstdz" -0.932491454407407
8 "laying" "tgravityaccmeanx" -0.405930036111111
8 "laying" "tgravityaccmeany" 0.589922434814815
8 "laying" "tgravityaccmeanz" 0.719831539259259
8 "laying" "tgravityaccstdx" -0.918873192333333
8 "laying" "tgravityaccstdy" -0.957990036481482
8 "laying" "tgravityaccstdz" -0.94183626337037
8 "laying" "tbodyaccjerkmeanx" 0.0878326902592593
8 "laying" "tbodyaccjerkmeany" 0.0233299159137037
8 "laying" "tbodyaccjerkmeanz" -0.0169218791344444
8 "laying" "tbodyaccjerkstdx" -0.973253042222222
8 "laying" "tbodyaccjerkstdy" -0.976520952037037
8 "laying" "tbodyaccjerkstdz" -0.96608757462963
8 "laying" "tbodygyromeanx" 0.00535361206851852
8 "laying" "tbodygyromeany" -0.0891374138592593
8 "laying" "tbodygyromeanz" 0.13818830737037
8 "laying" "tbodygyrostdx" -0.965204017592593
8 "laying" "tbodygyrostdy" -0.952039385740741
8 "laying" "tbodygyrostdz" -0.96758975462963
8 "laying" "tbodygyrojerkmeanx" -0.106445008314815
8 "laying" "tbodygyrojerkmeany" -0.0389735198722222
8 "laying" "tbodygyrojerkmeanz" -0.0694123150925926
8 "laying" "tbodygyrojerkstdx" -0.969924077407407
8 "laying" "tbodygyrojerkstdy" -0.974186451851852
8 "laying" "tbodygyrojerkstdz" -0.987601203703704
8 "laying" "tbodyaccmagmean" -0.935308633888889
8 "laying" "tbodyaccmagstd" -0.91325033
8 "laying" "tgravityaccmagmean" -0.935308633888889
8 "laying" "tgravityaccmagstd" -0.91325033
8 "laying" "tbodyaccjerkmagmean" -0.97314748962963
8 "laying" "tbodyaccjerkmagstd" -0.962954517222222
8 "laying" "tbodygyromagmean" -0.924253348518518
8 "laying" "tbodygyromagstd" -0.932470764444444
8 "laying" "tbodygyrojerkmagmean" -0.978438191296296
8 "laying" "tbodygyrojerkmagstd" -0.969029111666667
8 "laying" "fbodyaccmeanx" -0.953538563888889
8 "laying" "fbodyaccmeany" -0.951816663703704
8 "laying" "fbodyaccmeanz" -0.944269514074074
8 "laying" "fbodyaccstdx" -0.940125298333333
8 "laying" "fbodyaccstdy" -0.931236756962963
8 "laying" "fbodyaccstdz" -0.931146497518519
8 "laying" "fbodyaccjerkmeanx" -0.973110596111111
8 "laying" "fbodyaccjerkmeany" -0.975877437407407
8 "laying" "fbodyaccjerkmeanz" -0.962111136666667
8 "laying" "fbodyaccjerkstdx" -0.975959911481481
8 "laying" "fbodyaccjerkstdy" -0.979170881666667
8 "laying" "fbodyaccjerkstdz" -0.968699222962963
8 "laying" "fbodygyromeanx" -0.957903886111111
8 "laying" "fbodygyromeany" -0.957411160185185
8 "laying" "fbodygyromeanz" -0.967461239074074
8 "laying" "fbodygyrostdx" -0.967846360740741
8 "laying" "fbodygyrostdy" -0.950316470925926
8 "laying" "fbodygyrostdz" -0.970671966481481
8 "laying" "fbodyaccmagmean" -0.932279645518518
8 "laying" "fbodyaccmagstd" -0.917257979425926
8 "laying" "fbodybodyaccjerkmagmean" -0.961792852407407
8 "laying" "fbodybodyaccjerkmagstd" -0.963791094259259
8 "laying" "fbodybodygyromagmean" -0.944528950555556
8 "laying" "fbodybodygyromagstd" -0.93678697
8 "laying" "fbodybodygyrojerkmagmean" -0.968403945925926
8 "laying" "fbodybodygyrojerkmagstd" -0.971793279814815
8 "sitting" "tbodyaccmeanx" 0.267491472934783
8 "sitting" "tbodyaccmeany" -0.00672550621304348
8 "sitting" "tbodyaccmeanz" -0.104461049130435
8 "sitting" "tbodyaccstdx" -0.979026152391304
8 "sitting" "tbodyaccstdy" -0.927331997021739
8 "sitting" "tbodyaccstdz" -0.939553030217391
8 "sitting" "tgravityaccmeanx" 0.832453878043478
8 "sitting" "tgravityaccmeany" 0.240095117065217
8 "sitting" "tgravityaccmeanz" 0.263895185521739
8 "sitting" "tgravityaccstdx" -0.966757967173913
8 "sitting" "tgravityaccstdy" -0.937462301369565
8 "sitting" "tgravityaccstdz" -0.935475331521739
8 "sitting" "tbodyaccjerkmeanx" 0.0786713761086957
8 "sitting" "tbodyaccjerkmeany" -0.00657516306713044
8 "sitting" "tbodyaccjerkmeanz" -0.0106808920069565
8 "sitting" "tbodyaccjerkstdx" -0.985188753695652
8 "sitting" "tbodyaccjerkstdy" -0.980784606086957
8 "sitting" "tbodyaccjerkstdz" -0.985285807173913
8 "sitting" "tbodygyromeanx" -0.0547396987173913
8 "sitting" "tbodygyromeany" -0.0955089236521739
8 "sitting" "tbodygyromeanz" 0.0716048809782609
8 "sitting" "tbodygyrostdx" -0.984524052826087
8 "sitting" "tbodygyrostdy" -0.97150069673913
8 "sitting" "tbodygyrostdz" -0.959623548478261
8 "sitting" "tbodygyrojerkmeanx" -0.0923150250434783
8 "sitting" "tbodygyrojerkmeany" -0.0402673770652174
8 "sitting" "tbodygyrojerkmeanz" -0.0445732240217391
8 "sitting" "tbodygyrojerkstdx" -0.993264647391304
8 "sitting" "tbodygyrojerkstdy" -0.98887627673913
8 "sitting" "tbodygyrojerkstdz" -0.985241405434783
8 "sitting" "tbodyaccmagmean" -0.952139704347826
8 "sitting" "tbodyaccmagstd" -0.929943615630435
8 "sitting" "tgravityaccmagmean" -0.952139704347826
8 "sitting" "tgravityaccmagstd" -0.929943615630435
8 "sitting" "tbodyaccjerkmagmean" -0.986061512173913
8 "sitting" "tbodyaccjerkmagstd" -0.980667377391304
8 "sitting" "tbodygyromagmean" -0.93268224326087
8 "sitting" "tbodygyromagstd" -0.953001632173913
8 "sitting" "tbodygyrojerkmagmean" -0.991807428043478
8 "sitting" "tbodygyrojerkmagstd" -0.986756670869565
8 "sitting" "fbodyaccmeanx" -0.981142909782609
8 "sitting" "fbodyaccmeany" -0.94421971826087
8 "sitting" "fbodyaccmeanz" -0.959436275869565
8 "sitting" "fbodyaccstdx" -0.978256730652174
8 "sitting" "fbodyaccstdy" -0.923829969347826
8 "sitting" "fbodyaccstdz" -0.933889846521739
8 "sitting" "fbodyaccjerkmeanx" -0.984977270652174
8 "sitting" "fbodyaccjerkmeany" -0.980221104565217
8 "sitting" "fbodyaccjerkmeanz" -0.982995311086956
8 "sitting" "fbodyaccjerkstdx" -0.986913610652174
8 "sitting" "fbodyaccjerkstdy" -0.983038783478261
8 "sitting" "fbodyaccjerkstdz" -0.986185349347826
8 "sitting" "fbodygyromeanx" -0.982200309782609
8 "sitting" "fbodygyromeany" -0.97658989
8 "sitting" "fbodygyromeanz" -0.961798676956522
8 "sitting" "fbodygyrostdx" -0.985339301521739
8 "sitting" "fbodygyrostdy" -0.96892443326087
8 "sitting" "fbodygyrostdz" -0.962632253913044
8 "sitting" "fbodyaccmagmean" -0.947981783478261
8 "sitting" "fbodyaccmagstd" -0.93172124
8 "sitting" "fbodybodyaccjerkmagmean" -0.980932292391304
8 "sitting" "fbodybodyaccjerkmagstd" -0.97932021173913
8 "sitting" "fbodybodygyromagmean" -0.965806789347826
8 "sitting" "fbodybodygyromagstd" -0.953251156521739
8 "sitting" "fbodybodygyrojerkmagmean" -0.987730604130435
8 "sitting" "fbodybodygyrojerkmagstd" -0.986147262608696
8 "standing" "tbodyaccmeanx" 0.279620986111111
8 "standing" "tbodyaccmeany" -0.0148113067148148
8 "standing" "tbodyaccmeanz" -0.106114996837037
8 "standing" "tbodyaccstdx" -0.988815418148148
8 "standing" "tbodyaccstdy" -0.938479429074074
8 "standing" "tbodyaccstdz" -0.926065255185185
8 "standing" "tgravityaccmeanx" 0.957669921111111
8 "standing" "tgravityaccmeany" -0.0904603488214815
8 "standing" "tgravityaccmeanz" -0.0979392024814815
8 "standing" "tgravityaccstdx" -0.987690217222222
8 "standing" "tgravityaccstdy" -0.958904114074074
8 "standing" "tgravityaccstdz" -0.918293913703704
8 "standing" "tbodyaccjerkmeanx" 0.0753739045185185
8 "standing" "tbodyaccjerkmeany" 0.00814951727462963
8 "standing" "tbodyaccjerkmeanz" 0.00322153267648148
8 "standing" "tbodyaccjerkstdx" -0.989198879814815
8 "standing" "tbodyaccjerkstdy" -0.976442140740741
8 "standing" "tbodyaccjerkstdz" -0.982610899259259
8 "standing" "tbodygyromeanx" -0.0219671978203704
8 "standing" "tbodygyromeany" -0.0280117633814815
8 "standing" "tbodygyromeanz" 0.063688907
8 "standing" "tbodygyrostdx" -0.972990379814815
8 "standing" "tbodygyrostdy" -0.969421045555556
8 "standing" "tbodygyrostdz" -0.974118322407407
8 "standing" "tbodygyrojerkmeanx" -0.097757576
8 "standing" "tbodygyrojerkmeany" -0.0485190684259259
8 "standing" "tbodygyrojerkmeanz" -0.0478483225666667
8 "standing" "tbodygyrojerkstdx" -0.981573085740741
8 "standing" "tbodygyrojerkstdy" -0.985508765185185
8 "standing" "tbodygyrojerkstdz" -0.989270900740741
8 "standing" "tbodyaccmagmean" -0.953762884074074
8 "standing" "tbodyaccmagstd" -0.937187185222222
8 "standing" "tgravityaccmagmean" -0.953762884074074
8 "standing" "tgravityaccmagstd" -0.937187185222222
8 "standing" "tbodyaccjerkmagmean" -0.984920797777778
8 "standing" "tbodyaccjerkmagstd" -0.979932239074074
8 "standing" "tbodygyromagmean" -0.952848496851852
8 "standing" "tbodygyromagstd" -0.95322478962963
8 "standing" "tbodygyrojerkmagmean" -0.987580587777778
8 "standing" "tbodygyrojerkmagstd" -0.982460332222222
8 "standing" "fbodyaccmeanx" -0.988219862222222
8 "standing" "fbodyaccmeany" -0.9500491
8 "standing" "fbodyaccmeanz" -0.950362935555556
8 "standing" "fbodyaccstdx" -0.98918374962963
8 "standing" "fbodyaccstdy" -0.936231722777778
8 "standing" "fbodyaccstdz" -0.919744963888889
8 "standing" "fbodyaccjerkmeanx" -0.989029238518519
8 "standing" "fbodyaccjerkmeany" -0.976177675
8 "standing" "fbodyaccjerkmeanz" -0.979477193333333
8 "standing" "fbodyaccjerkstdx" -0.990414086851852
8 "standing" "fbodyaccjerkstdy" -0.97858173
8 "standing" "fbodyaccjerkstdz" -0.984465744444444
8 "standing" "fbodygyromeanx" -0.969677435925926
8 "standing" "fbodygyromeany" -0.972595487037037
8 "standing" "fbodygyromeanz" -0.975512276666667
8 "standing" "fbodygyrostdx" -0.974200997592593
8 "standing" "fbodygyrostdy" -0.968055495925926
8 "standing" "fbodygyrostdz" -0.975976456111111
8 "standing" "fbodyaccmagmean" -0.953746070740741
8 "standing" "fbodyaccmagstd" -0.938628186322222
